0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.293367944324775453e+04,2.291934141155974794e+04,2.289542473864503700e+04,2.286189936281780683e+04,2.281872293266185807e+04,2.276584053728075378e+04,2.270318435263061838e+04,2.263067319854838934e+04,2.254821199959743535e+04,2.245569114116534547e+04,2.235298571031087704e+04,2.223995460860119783e+04,2.211643952152446946e+04,2.198226372590380197e+04,2.183723071294643523e+04,2.168112259997264846e+04,2.151369829826957721e+04,2.133469139763259591e+04,2.114380771963266670e+04,2.094072248101068180e+04,2.072507699522352050e+04,2.049647482321066127e+04,2.025447726277828770e+04,1.999859803805320553e+04,1.972829701409062545e+04,1.944297271391535469e+04,1.914195335176809022e+04,1.882448601098587824e+04,1.848972347883193652e+04,1.813670809046844442e+04,1.776435171019158952e+04,1.737141065939201508e+04,1.695645393944202442e+04,1.651782241679961953e+04,1.605357561027342308e+04,1.556142113195103411e+04,1.503861930851456236e+04,1.448185136839384722e+04,1.388703253742147717e+04,1.324903889434564917e+04,1.256129355765931541e+04,1.181511173662066722e+04,1.099860628194764467e+04,1.009472734803142885e+04,9.077411834119762716e+03,7.902973887763398125e+03,6.486624100751601873e+03,4.610563248407006540e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.310449497151948526e+04,2.309005014674303311e+04,2.306595533672962483e+04,2.303218025588682576e+04,2.298868223735495849e+04,2.293540596124810327e+04,2.287228309835268010e+04,2.279923186385637018e+04,2.271615647417795117e+04,2.262294649826916793e+04,2.251947609280732286e+04,2.240560310842471517e+04,2.228116805144517639e+04,2.214599288241532849e+04,2.199987962889793926e+04,2.184260878537099416e+04,2.167393746743523297e+04,2.149359728059914050e+04,2.130129185532238262e+04,2.109669398928249211e+04,2.087944232435319282e+04,2.064913746870106115e+04,2.040533745257342889e+04,2.014755237819812464e+04,1.987523808757613733e+04,1.958778862378794656e+04,1.928452719745327704e+04,1.896469528400582931e+04,1.862743936046578165e+04,1.827179462907861307e+04,1.789666484944559488e+04,1.750079707974171106e+04,1.708274966291930832e+04,1.664085110781304684e+04,1.617314648006363859e+04,1.567732631750535984e+04,1.515063054107837161e+04,1.458971566020826685e+04,1.399046647635293266e+04,1.334772090406985626e+04,1.265485307566590382e+04,1.190311351400116837e+04,1.108052653146333796e+04,1.016991529111662567e+04,9.145022568002323169e+03,7.961837126996195366e+03,6.534938028100767951e+03,4.644903825934309680e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.327271976249823638e+04,2.325816976435046672e+04,2.323389951902097891e+04,2.319987852040668076e+04,2.315606379098870457e+04,2.310239960809473632e+04,2.303881714500335147e+04,2.296523402142359555e+04,2.288155375636999815e+04,2.278766511474124491e+04,2.268344133694415723e+04,2.256873923861556614e+04,2.244339816479918954e+04,2.230723877972897390e+04,2.216006166952211788e+04,2.200164573042775010e+04,2.183174630959517890e+04,2.165009305834140469e+04,2.145638744924712228e+04,2.125029989761610705e+04,2.103146641425850976e+04,2.079948469935230969e+04,2.055390956514466234e+04,2.029424754689728070e+04,2.001995052457408383e+04,1.973040812925796854e+04,1.942493864383695836e+04,1.910277802089578472e+04,1.876306652291821956e+04,1.840483232741707252e+04,1.802697121222157875e+04,1.762822111278507509e+04,1.720712987529483871e+04,1.676201383838868787e+04,1.629090383374876546e+04,1.579147358391906164e+04,1.526094291358904411e+04,1.469594398809006816e+04,1.409233164594789559e+04,1.344490621636072683e+04,1.274699358841656249e+04,1.198978057966772576e+04,1.116120430702119847e+04,1.024396286827546828e+04,9.211607858522400420e+03,8.019807595000227593e+03,6.582519184286691598e+03,4.678723564309794710e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.343840481478513175e+04,2.342375123109908236e+04,2.339930819905160752e+04,2.336504499535806463e+04,2.332091833653051799e+04,2.326687210319124642e+04,2.320283697862198824e+04,2.312872999604327561e+04,2.304445398759431191e+04,2.294989692625973476e+04,2.284493115000908801e+04,2.272941245510936278e+04,2.260317904285635814e+04,2.246605030074214665e+04,2.231782539520028513e+04,2.215828164837997247e+04,2.198717266567790648e+04,2.180422617372260720e+04,2.160914151979391681e+04,2.140158677278925825e+04,2.118119535217712837e+04,2.094756209404968104e+04,2.070023864123695239e+04,2.043872801588609218e+04,2.016247819573996821e+04,1.987087446649310732e+04,1.956323025769723972e+04,1.923877608246816817e+04,1.889664608257594591e+04,1.853586151685514778e+04,1.815531030186610951e+04,1.775372138806889780e+04,1.732963228335845270e+04,1.688134733991274334e+04,1.640688337034959113e+04,1.590389753578801538e+04,1.536958986806575376e+04,1.480056855594979788e+04,1.419265892739291303e+04,1.354062429367112418e+04,1.283774302899551367e+04,1.207513920738822890e+04,1.124066406669111711e+04,1.031689252758370822e+04,9.277187891507841414e+03,8.076902865955615198e+03,6.629381993892007813e+03,4.712032716239589718e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.360159987317298146e+04,2.358684426068146786e+04,2.356223103863711731e+04,2.352772926983765137e+04,2.348329536942431150e+04,2.342887282727583806e+04,2.336439184404104526e+04,2.328976887526598512e+04,2.320490607653721236e+04,2.310969064082658588e+04,2.300399401722863695e+04,2.288767099796007824e+04,2.276055865775758502e+04,2.262247512655884202e+04,2.247321817244944395e+04,2.231256356713498462e+04,2.214026320043544183e+04,2.195604290321598455e+04,2.175959992939564836e+04,2.155060003672839593e+04,2.132867409228501128e+04,2.109341411111464186e+04,2.084436861426174073e+04,2.058103716355563665e+04,2.030286389316260102e+04,2.000922980869332969e+04,1.969944355930153324e+04,1.937273030038100842e+04,1.902821814497309242e+04,1.866492153721131399e+04,1.828172065053000915e+04,1.787733558542672108e+04,1.745029366687285074e+04,1.699888744072476038e+04,1.652111991122108884e+04,1.601463192694888312e+04,1.547660402435057222e+04,1.490362077596000563e+04,1.429147844265589447e+04,1.363490387411507982e+04,1.292712864374790661e+04,1.215921502498601149e+04,1.131892966723764403e+04,1.038872616522777935e+04,9.341782356514882849e+03,8.133140081978565831e+03,6.675540526868857341e+03,4.744841282365492589e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.376235346618752737e+04,2.374749735128355314e+04,2.372271648535486747e+04,2.368797972048184238e+04,2.364324317494353090e+04,2.358844995372082849e+04,2.352352978205000545e+04,2.344839854644488150e+04,2.336295773606087096e+04,2.326709377552636943e+04,2.316067723835882498e+04,2.304356192774568626e+04,2.291558380871829286e+04,2.277655977247346527e+04,2.262628620966870949e+04,2.246453736476127597e+04,2.229106343766017380e+04,2.210558839182861630e+04,2.190780741914236205e+04,2.169738400078759514e+04,2.147394648962228894e+04,2.123708412185656562e+04,2.098634234345248478e+04,2.072121730768934503e+04,2.044114936265828874e+04,2.014551529791803841e+04,1.983361905374097842e+04,1.950468050795265299e+04,1.915782183505792636e+04,1.879205076644004657e+04,1.840623984824767467e+04,1.799910046341495763e+04,1.756914990633047273e+04,1.711466909315640078e+04,1.663364742633126662e+04,1.612370968595236809e+04,1.558201720472592569e+04,1.500513129226127967e+04,1.438881957721848084e+04,1.372777299315575146e+04,1.301517701284198847e+04,1.224203303368061825e+04,1.139602438212414563e+04,1.045948514202929800e+04,9.405410461687401039e+03,8.188535966058234408e+03,6.721008509157146364e+03,4.777159018812317299e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.392071294228492116e+04,2.390575782175945278e+04,2.388081180868104275e+04,2.384584354755095046e+04,2.380080886420722527e+04,2.374565048446523360e+04,2.368029766522907084e+04,2.360466573245495601e+04,2.351865551879239865e+04,2.342215269196931695e+04,2.331502696296612339e+04,2.319713116067070951e+04,2.306830015693599853e+04,2.292834962266664297e+04,2.277707459160618600e+04,2.261424780370900407e+04,2.243961779414109333e+04,2.225290668677510985e+04,2.205380764215371528e+04,2.184198189880042992e+04,2.161705533280480086e+04,2.137861444292341912e+04,2.112620164583340011e+04,2.085930973702784104e+04,2.057737533490911301e+04,2.027977107577395873e+04,1.996579626114322309e+04,1.963466556987345393e+04,1.928549532637619996e+04,1.891728664925794874e+04,1.852890457097554463e+04,1.811905188673111479e+04,1.768623600971674023e+04,1.722872639960245579e+04,1.674449905959944590e+04,1.623116294062459929e+04,1.568586045765085873e+04,1.510513000381972415e+04,1.448471100199467946e+04,1.381925900451710368e+04,1.310191407009521754e+04,1.232361762673614612e+04,1.147197091887245369e+04,1.052919029937816958e+04,9.468090948084212869e+03,8.243106834530268316e+03,6.765799332922588292e+03,4.808995444464735556e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.407672450476192171e+04,2.406167184651983916e+04,2.403656313484263228e+04,2.400136680973011607e+04,2.395603840891521759e+04,2.390052028466945558e+04,2.383474123250846606e+04,2.375861602614197545e+04,2.367204485144724094e+04,2.357491263047388929e+04,2.346708822445368787e+04,2.334842350242039174e+04,2.321875225925650375e+04,2.307788896366713379e+04,2.292562731260013970e+04,2.276173856381348742e+04,2.258596961241245299e+04,2.239804076995377909e+04,2.219764319576456182e+04,2.198443591895643476e+04,2.175804237557228771e+04,2.151804636750197096e+04,2.126398732705130533e+04,2.099535474171132591e+04,2.071158155549378716e+04,2.041203631301170753e+04,2.009601374581075652e+04,1.976272341086089727e+04,1.941127586921663533e+04,1.904066572475192879e+04,1.864975060763338843e+04,1.823722485265697105e+04,1.780158613832161791e+04,1.734109263766467120e+04,1.685370715333334738e+04,1.633702304175517384e+04,1.578816408065318501e+04,1.520364608647161185e+04,1.457918069447004200e+04,1.390938860035193829e+04,1.318736512209550528e+04,1.240399260744660205e+04,1.154679143580530763e+04,1.059786197459902723e+04,9.529842103497059725e+03,8.296868609107095835e+03,6.809926066431001345e+03,4.840359847985884699e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.423043324543308336e+04,2.421528448918806680e+04,2.419001548043842922e+04,2.415459445770110688e+04,2.410897667485650163e+04,2.405310411614601253e+04,2.398690512250717438e+04,2.391029392355470918e+04,2.382317006794035478e+04,2.372541774304209321e+04,2.361690497288582628e+04,2.349748268081918650e+04,2.336698360065097586e+04,2.322522101663192007e+04,2.307198730864607933e+04,2.290705227413309331e+04,2.273016119234577855e+04,2.254103258927579736e+04,2.233935565257378767e+04,2.212478723455172440e+04,2.189694836722233595e+04,2.165542019541607078e+04,2.139973921111851450e+04,2.112939164264668580e+04,2.084380681385786738e+04,2.054234923807701125e+04,2.022430914433010184e+04,1.988889104330255577e+04,1.953519981776236455e+04,1.916222365301219907e+04,1.876881288619057159e+04,1.835365351656780331e+04,1.791523363163946487e+04,1.745180028440749084e+04,1.696130327180315726e+04,1.644132058594841510e+04,1.588895764241308461e+04,1.530070801418936571e+04,1.467225595909421827e+04,1.399818783069753226e+04,1.327155486664680757e+04,1.248318120648579679e+04,1.162050755819724691e+04,1.066552001577485498e+04,9.590681775780292810e+03,8.349836828482928468e+03,6.853401463573475667e+03,4.871261294587643533e+03,0.000000000000000000e+00
